warehouse_code,tenant_code,part,sloc,bin,kitqty,grn_number,qoh,mfgdt,expdt,carton_code,uomqty,projectrefno,part_desc
LBQ,QVS,ET19-Q-46,OK,LBQ/SB/C-2-9-4,0,3.21334E+11,3,,,3132LBQ1113844,EA/1.00,,SANDAL WANITA DS08 CHRISTIAN DI*R DWAY SLIDE SANDALS PREMIUM IMPORT PINK SIZE 35
NEL,HUD,ET19-Q-47,OK,LBQ/SB/C-2-9-4,0,3.21334E+11,3,,,3132LBQ1113844,EA/1.00,,SANDAL WANITA DS08 CHRISTIAN DI*R DWAY SLIDE SANDALS PREMIUM IMPORT PINK SIZE 36
TVCC,SFF,ET19-Q-48,OK,LBQ/SB/C-2-9-4,0,3.21334E+11,2,,,3132LBQ1113844,EA/1.00,,SANDAL WANITA DS08 CHRISTIAN DI*R DWAY SLIDE SANDALS PREMIUM IMPORT PINK SIZE 37
TVC,HCZ,ET19-Q-49,OK,LBQ/SB/C-4-9-4,0,3.21334E+11,3,,,3132LBQ1113845,EA/1.00,,SANDAL WANITA DS08 CHRISTIAN DI*R DWAY SLIDE SANDALS PREMIUM IMPORT PINK SIZE 38
LBQ,HSJ,ET19-Q-40,OK,LBQ/SB/C-4-9-4,0,3.21334E+11,3,,,3132LBQ1113845,EA/1.00,,SANDAL WANITA DS08 CHRISTIAN DI*R DWAY SLIDE SANDALS PREMIUM IMPORT PINK SIZE 39
LQE,CQJ-B3,ET19-Q-51,OK,LBQ/SB/C-4-9-4,0,3.21334E+11,3,,,3132LBQ1113845,EA/1.00,,SANDAL WANITA DS08 CHRISTIAN DI*R DWAY SLIDE SANDALS PREMIUM IMPORT PINK SIZE 40
LBQ,SFF,ET19-HP-46,OK,LBQ/SB/D-5-27-2,0,3.21336E+11,3,,,3132LBQ1113165,EA/1.00,,SANDAL WANITA DS08 CHRISTIAN DI*R DWAY SLIDE SANDALS PREMIUM IMPORT GOLD SIZE 35
LPT,SFF,ET19-HP-47,OK,LBQ/SB/D-5-27-2,0,3.21336E+11,2,,,3132LBQ1113165,EA/1.00,,SANDAL WANITA DS08 CHRISTIAN DI*R DWAY SLIDE SANDALS PREMIUM IMPORT GOLD SIZE 36
LPT,QVS,ET19-HP-48,OK,LBQ/SB/D-4-27-2,0,3.21336E+11,2,,,3132LBQ1113166,EA/1.00,,SANDAL WANITA DS08 CHRISTIAN DI*R DWAY SLIDE SANDALS PREMIUM IMPORT GOLD SIZE 37
LPT,NUT,ET19-HP-49,OK,LBQ/SB/D-4-27-2,0,3.21336E+11,1,,,3132LBQ1113166,EA/1.00,,SANDAL WANITA DS08 CHRISTIAN DI*R DWAY SLIDE SANDALS PREMIUM IMPORT GOLD SIZE 38
TVC,NUT,ET19-HP-40,OK,LBQ/SB/D-3-27-2,0,3.21336E+11,1,,,3132LBQ1113167,EA/1.00,,SANDAL WANITA DS08 CHRISTIAN DI*R DWAY SLIDE SANDALS PREMIUM IMPORT GOLD SIZE 39
TVCC,HOJ,TUT17-M-46,OK,LBQ/SB/C-2-0-5,0,3.21334E+11,3,,,3132LBQ1113897,EA/1.00,,SANDAL WANITA STS06 STRADI SANDALS PREMIUM IMPORT LEOPARD SIZE 35
TVC,FHT,TUT17-M-47,OK,LBQ/SB/C-2-0-5,0,3.21334E+11,2,,,3132LBQ1113897,EA/1.00,,SANDAL WANITA STS06 STRADI SANDALS PREMIUM IMPORT LEOPARD SIZE 36
NEL,CQJ-B3,aT263-46-X,OK,LBQ/SB/C-5-6-4,0,3.21334E+11,3,,,3131LBQ1111487,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT WHITE SIZE 35
LQE,FML,aT263-47-X,OK,LBQ/SB/C-5-6-4,0,3.21334E+11,3,,,3131LBQ1111487,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT WHITE SIZE 36
TVCC,QVS,aT263-48-X,OK,LBQ/SB/C-4-6-4,0,3.21334E+11,3,,,3131LBQ1111486,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT WHITE SIZE 37
LPT,QVS,aT263-49-X,OK,LBQ/SB/C-4-6-4,0,3.21334E+11,3,,,3131LBQ1111486,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT WHITE SIZE 38
LBQ,HNV,aT263-40-X,OK,LBQ/SB/C-3-6-4,0,3.21334E+11,3,,,3131LBQ1111484,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT WHITE SIZE 39
TVCC,MNC,aT263-51-X,OK,LBQ/SB/C-2-6-6,0,3.21334E+11,3,,,3132LBQ1113838,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT WHITE SIZE 40
TVCC,NUT,aT263-C-46,OK,LBQ/SB/B-2-28-2,0,3.21334E+11,3,,,3132LBQ1113406,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT BLATEST SIZE 35
NEL,POE,aT263-C-47,OK,LBQ/SB/C-5-6-4,0,3.21429E+11,1,,,3131LBQ1112835,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT BLATEST SIZE 36
LQE,SMN,aT263-C-47,OK,LBQ/SB/B-2-28-2,0,3.21334E+11,2,,,3132LBQ1113406,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT BLATEST SIZE 36
NEL,HCZ,aT263-C-48,OK,LBQ/SB/B-3-28-2,0,3.21334E+11,3,,,3132LBQ1113495,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT BLATEST SIZE 37
LBX,FML,aT263-C-49,OK,LBQ/SB/B-3-28-2,0,3.21334E+11,2,,,3132LBQ1113405,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT BLATEST SIZE 38
TVC,QVS,aT263-C-40,OK,LBQ/SB/B-4-28-2,0,3.21334E+11,3,,,3132LBQ1113404,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT BLATEST SIZE 39
LPT,HOJ,aT263-C-51,OK,LBQ/SB/C-2-6-6,0,3.21334E+11,2,,,3132LBQ1113838,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT BLATEST SIZE 40
LPT,CQJ-B3,aT263-C-51,OK,LBQ/SB/C-2-20-3,0,3.21334E+11,1,,,3132LBQ1113468,EA/1.00,,SEPATU WANITA ZS152 ZR LEATHER MULE LOAFER WITH CHAIN PREMIUM IMPORT BLATEST SIZE 40
LBX,MNC,QT128-C-46,OK,LBQ/SB/C-5-9-2,0,3.21334E+11,3,,,3131LBQ1111463,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BLATEST SIZE 35
LBQ,HNV,QT128-C-47,OK,LBQ/SB/C-5-9-2,0,3.21334E+11,3,,,3131LBQ1111463,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BLATEST SIZE 36
LBX,HCZ,QT128-C-48,OK,LBQ/SB/C-5-9-2,0,3.21334E+11,2,,,3131LBQ1111463,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BLATEST SIZE 37
TVCC,SFF,QT128-C-49,OK,LBQ/SB/C-5-9-2,0,3.21334E+11,3,,,3131LBQ1111463,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BLATEST SIZE 38
TVC,NUT,QT128-C-40,OK,LBQ/SB/C-5-9-3,0,3.21334E+11,3,,,3132LBQ1113840,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BLATEST SIZE 39
LQE,QVS,QT128-C-51,OK,LBQ/SB/C-5-9-3,0,3.21334E+11,3,,,3132LBQ1113840,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BLATEST SIZE 40
LBX,FHT,QT128-X-46,OK,LBQ/SB/C-5-27-2,0,3.21334E+11,3,,,3132LBQ1113448,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL WHITE SIZE 35
TVC,GDP,QT128-X-47,OK,LBQ/SB/C-5-27-2,0,3.21334E+11,3,,,3132LBQ1113448,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL WHITE SIZE 36
LBX,GDP,QT128-X-48,OK,LBQ/SB/C-5-27-3,0,3.21334E+11,3,,,3132LBQ1113452,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL WHITE SIZE 37
LQE,HCZ,QT128-X-49,OK,LBQ/SB/C-5-27-3,0,3.21334E+11,3,,,3132LBQ1113452,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL WHITE SIZE 38
TVCC,HCZ,QT128-X-40,OK,LBQ/SB/C-4-27-3,0,3.21334E+11,1,,,3132LBQ1113451,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL WHITE SIZE 39
LBX,HNV,QT128-X-40,OK,LBQ/SB/C-5-27-3,0,3.21334E+11,2,,,3132LBQ1113452,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL WHITE SIZE 39
LQE,QVS,QT128-X-51,OK,LBQ/SB/C-4-27-3,0,3.21334E+11,3,,,3132LBQ1113451,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL WHITE SIZE 40
LPT,HSJ,QT128-CS-46,OK,LBQ/SB/C-2-23-2,0,3.21334E+11,3,,,3132LBQ1113858,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BROWN SIZE 35
LBQ,SMN,QT128-CS-47,OK,LBQ/SB/C-2-23-2,0,3.21334E+11,2,,,3132LBQ1113858,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BROWN SIZE 36
LPT,HNV,QT128-CS-48,OK,LBQ/SB/C-3-23-2,0,3.21334E+11,3,,,3132LBQ1113859,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BROWN SIZE 37
NEL,SFF,QT128-CS-49,OK,LBQ/SB/C-3-23-2,0,3.21334E+11,3,,,3132LBQ1113859,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BROWN SIZE 38
LBQ,HCZ,QT128-CS-40,OK,LBQ/SB/C-4-23-2,0,3.21334E+11,3,,,3132LBQ1113850,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BROWN SIZE 39
TVC,CQJ-B3,QT128-CS-51,OK,LBQ/SB/C-4-23-2,0,3.21334E+11,3,,,3132LBQ1113850,EA/1.00,,SANDAL PS017 TESTO STRAPPY FLAT SANDAL BROWN SIZE 40
LPT,GDP,aT398-X-46,OK,LBQ/SB/B-2-8-4,0,3.21334E+11,10,,,3132LBQ1113712,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 35
LBQ,MNC,aT398-X-47,OK,LBQ/SB/C-5-6-6,0,3.21334E+11,4,,,3132LBQ1113842,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 36
NEL,GDP,aT398-X-47,OK,LBQ/SB/C-4-6-6,0,3.21334E+11,6,,,3132LBQ1113841,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 36
LQE,HCZ,aT398-X-48,OK,LBQ/SB/C-3-21-5,0,3.21334E+11,4,,,3132LBQ1113876,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 37
TVC,GDP,aT398-X-48,OK,LBQ/SB/C-5-21-5,0,3.21334E+11,8,,,3132LBQ1113874,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 37
LPT,FML,aT398-X-48,OK,LBQ/SB/C-4-21-5,0,3.21334E+11,8,,,3132LBQ1113875,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 37
LBX,POE,aT398-X-49,OK,LBQ/SB/C-3-0-3,0,3.21334E+11,8,,,3132LBQ1113806,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 38
LBQ,HNV,aT398-X-49,OK,LBQ/SB/C-4-0-3,0,3.21334E+11,7,,,3132LBQ1113805,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 38
LBX,POE,aT398-X-49,OK,LBQ/SB/C-5-0-3,0,3.21334E+11,4,,,3132LBQ1113803,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 38
LBX,FML,aT398-X-40,OK,LBQ/SB/C-2-5-5,0,3.21334E+11,15,,,3131LBQ1111401,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 39
NEL,FHT,aT398-X-51,OK,LBQ/SB/C-2-0-3,0,3.21334E+11,2,,,3132LBQ1113807,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 40
TVCC,HCZ,aT398-X-51,OK,LBQ/SB/C-4-0-3,0,3.21334E+11,1,,,3132LBQ1113805,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 40
LBX,QVS,aT398-X-51,OK,LBQ/SB/C-4-24-4,0,3.21334E+11,1,,,3132LBQ1113777,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 40
LBX,GDP,aT398-X-51,OK,LBQ/SB/C-5-23-6,0,3.21334E+11,5,,,3132LBQ1113767,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 40
TVCC,HOJ,aT398-X-51,OK,LBQ/SB/C-2-5-5,0,3.21334E+11,4,,,3131LBQ1111490,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 40
NEL,HCZ,aT398-X-51,OK,LBQ/SB/C-4-27-2,0,3.21334E+11,1,,,3132LBQ1113447,EA/1.00,,SEPATU WANITA ZS287 ZR FLAT SLINGBATEST SHOES WITH CHAIN PREMIUM IMPORT WHITE SIZE 40
TVCC,HSJ,QT146-CM-46,OK,LBQ/SB/C-5-26-3,0,3.21334E+11,3,,,3132LBQ1113755,EA/1.00,,SANDAL WANITA PS035 TESTO STRAPPY HEELED SANDALS PREMIUM IMPORT BLUE SIZE 35
NEL,HOJ,QT146-CM-47,OK,LBQ/SB/C-5-26-3,0,3.21334E+11,3,,,3132LBQ1113755,EA/1.00,,SANDAL WANITA PS035 TESTO STRAPPY HEELED SANDALS PREMIUM IMPORT BLUE SIZE 36
NEL,POE,QT146-CM-48,OK,LBQ/SB/C-4-26-3,0,3.21334E+11,3,,,3132LBQ1113754,EA/1.00,,SANDAL WANITA PS035 TESTO STRAPPY HEELED SANDALS PREMIUM IMPORT BLUE SIZE 37
TVC,CQJ-B3,QT146-CM-49,OK,LBQ/SB/C-3-26-3,0,3.21334E+11,3,,,3132LBQ1113753,EA/1.00,,SANDAL WANITA PS035 TESTO STRAPPY HEELED SANDALS PREMIUM IMPORT BLUE SIZE 38
LPT,HOJ,QT146-CM-40,OK,LBQ/SB/C-2-26-3,0,3.21334E+11,3,,,3131LBQ1112072,EA/1.00,,SANDAL WANITA PS035 TESTO STRAPPY HEELED SANDALS PREMIUM IMPORT BLUE SIZE 39
LBQ,POE,QT146-CM-51,OK,LBQ/SB/C-2-26-3,0,3.21334E+11,3,,,3131LBQ1112072,EA/1.00,,SANDAL WANITA PS035 TESTO STRAPPY HEELED SANDALS PREMIUM IMPORT BLUE SIZE 40
NEL,POE,aT423-C-51,OK,LBQ/SB/C-4-22-3,0,3.21334E+11,1,,,3132LBQ1113872,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT BLATEST SIZE 40
TVC,NUT,aT423-C-51,OK,LBQ/SB/C-5-24-6,0,3.21334E+11,1,,,3132LBQ1113747,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT BLATEST SIZE 40
TVCC,MNC,aT423-X-46,OK,LBQ/SB/C-4-7-6,0,3.21334E+11,1,,,3131LBQ1111467,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT WHITE SIZE 35
NEL,HNV,aT423-X-47,OK,LBQ/SB/C-4-7-6,0,3.21334E+11,2,,,3131LBQ1111467,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT WHITE SIZE 36
LQE,HNV,aT423-X-48,OK,LBQ/SB/C-5-7-6,0,3.21334E+11,1,,,3131LBQ1111466,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT WHITE SIZE 37
TVCC,QVS,aT423-X-49,OK,LBQ/SB/C-5-7-6,0,3.21334E+11,2,,,3131LBQ1111466,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT WHITE SIZE 38
LBX,FML,aT423-X-40,OK,LBQ/SB/C-5-7-5,0,3.21334E+11,2,,,3131LBQ1111469,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT WHITE SIZE 39
TVC,SFF,aT423-X-51,OK,LBQ/SB/C-5-22-6,0,3.21334E+11,2,,,3132LBQ1113788,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT WHITE SIZE 40
LQE,NUT,DHT116-N-46,OK,LBQ/SB/C-2-25-4,0,3.21334E+11,2,,,3132LBQ1113739,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT MAROON SIZE 35
LBQ,HUD,DHT116-N-47,OK,LBQ/SB/C-2-25-4,0,3.21334E+11,2,,,3132LBQ1113739,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT MAROON SIZE 36
NEL,SMN,DHT116-N-48,OK,LBQ/SB/C-2-25-5,0,3.21334E+11,2,,,3132LBQ1113742,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT MAROON SIZE 37
TVC,HCZ,DHT116-N-49,OK,LBQ/SB/C-2-25-5,0,3.21334E+11,2,,,3132LBQ1113742,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT MAROON SIZE 38
NEL,CQJ-B3,DHT116-N-40,OK,LBQ/SB/C-3-25-5,0,3.21334E+11,2,,,3132LBQ1113733,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT MAROON SIZE 39
LPT,SMN,DHT116-N-51,OK,LBQ/SB/C-3-25-5,0,3.21334E+11,2,,,3132LBQ1113733,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT MAROON SIZE 40
LPT,MNC,DHT116-X-46,OK,LBQ/SB/C-2-7-5,0,3.21334E+11,2,,,3131LBQ1111471,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT WHITE SIZE 35
TVCC,MNC,DHT116-X-47,OK,LBQ/SB/C-2-7-5,0,3.21334E+11,2,,,3131LBQ1111471,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT WHITE SIZE 36
LQE,SFF,DHT116-X-48,OK,LBQ/SB/C-2-25-5,0,3.21334E+11,2,,,3132LBQ1113742,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT WHITE SIZE 37
LQE,SFF,DHT116-X-49,OK,LBQ/SB/C-2-25-5,0,3.21334E+11,2,,,3132LBQ1113743,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT WHITE SIZE 38
TVCC,SMN,DHT116-X-40,OK,LBQ/SB/C-2-7-5,0,3.21334E+11,2,,,3131LBQ1111471,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT WHITE SIZE 39
LQE,NUT,DHT116-X-51,OK,LBQ/SB/C-2-7-5,0,3.21334E+11,2,,,3131LBQ1111471,EA/1.00,,SANDAL WANITA CGS005 SANDALS PREMIUM IMPORT WHITE SIZE 40
LBX,FHT,aT425-X-46,OK,LBQ/SB/C-4-7-6,0,3.21334E+11,3,,,3131LBQ1111467,EA/1.00,,SEPATU WANITA ZS314 PREMIUM IMPORT KITTEN WHITE SIZE 35
LQE,CQJ-B3,aT425-X-47,OK,LBQ/SB/C-4-7-6,0,3.21334E+11,2,,,3131LBQ1111467,EA/1.00,,SEPATU WANITA ZS314 PREMIUM IMPORT KITTEN WHITE SIZE 36
TVC,HOJ,aT425-X-47,OK,LBQ/SB/C-2-21-4,0,3.21334E+11,1,,,3132LBQ1113881,EA/1.00,,SEPATU WANITA ZS314 PREMIUM IMPORT KITTEN WHITE SIZE 36
LBX,HCZ,aT425-X-48,OK,LBQ/SB/C-2-21-4,0,3.21334E+11,1,,,3132LBQ1113881,EA/1.00,,SEPATU WANITA ZS314 PREMIUM IMPORT KITTEN WHITE SIZE 37
NEL,NUT,aT425-X-49,OK,LBQ/SB/C-2-21-5,0,3.21334E+11,3,,,3132LBQ1113877,EA/1.00,,SEPATU WANITA ZS314 PREMIUM IMPORT KITTEN WHITE SIZE 38
NEL,HNV,aT425-X-40,OK,LBQ/SB/C-2-21-5,0,3.21334E+11,2,,,3132LBQ1113877,EA/1.00,,SEPATU WANITA ZS314 PREMIUM IMPORT KITTEN WHITE SIZE 39
LBX,CQJ-B3,aT425-X-51,OK,LBQ/SB/C-3-21-5,0,3.21334E+11,3,,,3132LBQ1113876,EA/1.00,,SEPATU WANITA ZS314 PREMIUM IMPORT KITTEN WHITE SIZE 40
LPT,GDP,aT417-OE7.6-49,OK,LBQ/SB/C-5-7-2,0,3.21334E+11,3,,,3132LBQ1113833,EA/1.00,,SANDAL ZS306 PEARL PREMIUM IMPORT NUDE 6.5CM SIZE 38
LBQ,SMN,aT417-OE7.6-40,OK,LBQ/SB/C-2-8-2,0,3.21334E+11,3,,,3132LBQ1113832,EA/1.00,,SANDAL ZS306 PEARL PREMIUM IMPORT NUDE 6.5CM SIZE 39
LBQ,GDP,aT417-OE7.6-51,OK,LBQ/SB/C-5-26-5,0,3.21334E+11,2,,,3132LBQ1113759,EA/1.00,,SANDAL ZS306 PEARL PREMIUM IMPORT NUDE 6.5CM SIZE 40
TVC,MNC,aT417-OE7.6-51,OK,LBQ/SB/B-5-5-4,0,3.21313E+11,1,,,3131LBQ1111086,EA/1.00,,SANDAL ZS306 PEARL PREMIUM IMPORT NUDE 6.5CM SIZE 40
LPT,FML,aT417-C7.6-46,OK,LBQ/SB/B-3-2-2,0,3.21313E+11,1,,,3131LBQ1112130,EA/1.00,,SANDAL ZS306 PEARL PREMIUM IMPORT BLATEST 6.5CM SIZE 35
TVCC,HOJ,aT417-C7.6-46,OK,LBQ/SB/B-2-2-4,0,3.21313E+11,2,,,3131LBQ1112133,EA/1.00,,SANDAL ZS306 PEARL PREMIUM IMPORT BLATEST 6.5CM SIZE 35
LBQ,CQJ-B3,aT417-C7.6-47,OK,LBQ/SB/B-2-2-4,0,3.21313E+11,3,,,3131LBQ1112133,EA/1.00,,SANDAL ZS306 PEARL PREMIUM IMPORT BLATEST 6.5CM SIZE 36
LBQ,NUT,aT417-C7.6-48,OK,LBQ/SB/B-3-2-4,0,3.21313E+11,3,,,3131LBQ1112132,EA/1.00,,SANDAL ZS306 PEARL PREMIUM IMPORT BLATEST 6.5CM SIZE 37
LQE,POE,aT417-C7.6-49,OK,LBQ/SB/B-3-2-4,0,3.21313E+11,3,,,3131LBQ1112132,EA/1.00,,SANDAL ZS306 PEARL PREMIUM IMPORT BLATEST 6.5CM SIZE 38
LBQ,HSJ,aT417-C7.6-40,OK,LBQ/SB/B-4-2-4,0,3.21313E+11,3,,,3131LBQ1112131,EA/1.00,,SANDAL ZS306 PEARL PREMIUM IMPORT BLATEST 6.5CM SIZE 39
LQE,HOJ,aT417-C7.6-51,OK,LBQ/SB/B-3-2-4,0,3.21313E+11,2,,,3131LBQ1112132,EA/1.00,,SANDAL ZS306 PEARL PREMIUM IMPORT BLATEST 6.5CM SIZE 40
TVCC,HSJ,TQ15-C-46,OK,LBQ/SB/C-2-24-2,0,3.21334E+11,2,,,3132LBQ1113787,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BLATEST SIZE 35
NEL,HSJ,TQ15-C-47,OK,LBQ/SB/C-2-24-2,0,3.21334E+11,2,,,3132LBQ1113787,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BLATEST SIZE 36
LPT,FML,TQ15-C-48,OK,LBQ/SB/C-2-24-2,0,3.21334E+11,2,,,3132LBQ1113787,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BLATEST SIZE 37
LBQ,HOJ,TQ15-C-49,OK,LBQ/SB/C-2-24-2,0,3.21334E+11,2,,,3132LBQ1113787,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BLATEST SIZE 38
TVCC,HSJ,TQ15-C-40,OK,LBQ/SB/C-4-24-2,0,3.21334E+11,2,,,3132LBQ1113785,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BLATEST SIZE 39
LBX,QVS,TQ15-C-51,OK,LBQ/SB/C-4-24-2,0,3.21334E+11,2,,,3132LBQ1113785,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BLATEST SIZE 40
LBX,HUD,TQ15-CS-46,OK,LBQ/SB/C-4-20-4,0,3.21334E+11,2,,,3132LBQ1113460,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BROWN SIZE 35
LQE,SMN,TQ15-CS-47,OK,LBQ/SB/C-4-20-4,0,3.21334E+11,2,,,3132LBQ1113460,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BROWN SIZE 36
TVC,FHT,TQ15-CS-48,OK,LBQ/SB/C-2-20-4,0,3.21334E+11,2,,,3132LBQ1113471,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BROWN SIZE 37
TVC,HUD,TQ15-CS-49,OK,LBQ/SB/C-2-20-4,0,3.21334E+11,2,,,3132LBQ1113471,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BROWN SIZE 38
LBQ,FML,TQ15-CS-40,OK,LBQ/SB/C-2-20-4,0,3.21334E+11,2,,,3132LBQ1113471,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BROWN SIZE 39
TVCC,HSJ,TQ15-CS-51,OK,LBQ/SB/C-2-20-4,0,3.21334E+11,2,,,3132LBQ1113471,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT BROWN SIZE 40
LBQ,POE,TQ15-Q-46,OK,LBQ/SB/C-5-28-3,0,3.21334E+11,2,,,3132LBQ1113725,EA/1.00,,SANDAL WANITA SP04 SANDALS PREMIUM IMPORT PINK SIZE 35
